date,value,element,unit,sensor,method,treat,lat,lon,crop,season,source
5/9/2015,2.66126688,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 2,http://www.leb.esalq.usp.br/posto/
5/10/2015,2.139904903,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 2,http://www.leb.esalq.usp.br/posto/
5/11/2015,1.311667909,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 2,http://www.leb.esalq.usp.br/posto/
5/12/2015,2.139024588,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 2,http://www.leb.esalq.usp.br/posto/
5/13/2015,1.242948114,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 2,http://www.leb.esalq.usp.br/posto/
5/14/2015,2.222771965,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 2,http://www.leb.esalq.usp.br/posto/
5/15/2015,1.403957491,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 2,http://www.leb.esalq.usp.br/posto/
5/16/2015,2.151732336,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 2,http://www.leb.esalq.usp.br/posto/
5/17/2015,2.165626048,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 2,http://www.leb.esalq.usp.br/posto/
5/18/2015,1.10450712,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 2,http://www.leb.esalq.usp.br/posto/
5/19/2015,1.489050605,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 2,http://www.leb.esalq.usp.br/posto/
5/20/2015,1.504867754,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 2,http://www.leb.esalq.usp.br/posto/
5/21/2015,2.027881216,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 2,http://www.leb.esalq.usp.br/posto/
5/22/2015,2.394584958,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 2,http://www.leb.esalq.usp.br/posto/
5/23/2015,1.555417877,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 2,http://www.leb.esalq.usp.br/posto/
5/24/2015,2.184820498,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 2,http://www.leb.esalq.usp.br/posto/
5/25/2015,2.591565982,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 2,http://www.leb.esalq.usp.br/posto/
5/26/2015,2.61588347,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 2,http://www.leb.esalq.usp.br/posto/
5/27/2015,2.898148461,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 2,http://www.leb.esalq.usp.br/posto/
5/28/2015,0.629404686,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 2,http://www.leb.esalq.usp.br/posto/
5/29/2015,1.904046914,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 2,http://www.leb.esalq.usp.br/posto/
5/30/2015,1.792740397,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 2,http://www.leb.esalq.usp.br/posto/
5/31/2015,0.658954452,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 2,http://www.leb.esalq.usp.br/posto/
6/1/2015,1.036024668,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 2,http://www.leb.esalq.usp.br/posto/
6/2/2015,0.813678993,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 2,http://www.leb.esalq.usp.br/posto/
6/3/2015,1.940786975,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 2,http://www.leb.esalq.usp.br/posto/
6/4/2015,2.390787945,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 2,http://www.leb.esalq.usp.br/posto/
6/5/2015,2.337708559,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 2,http://www.leb.esalq.usp.br/posto/
6/6/2015,2.669609502,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 2,http://www.leb.esalq.usp.br/posto/
6/7/2015,2.342700656,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 2,http://www.leb.esalq.usp.br/posto/
6/8/2015,2.432310555,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
6/9/2015,2.354900563,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
6/10/2015,2.606266143,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
6/11/2015,2.600562119,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
6/12/2015,2.442416896,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
6/13/2015,2.560940997,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
6/14/2015,2.462098051,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
6/15/2015,0.850426608,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
6/16/2015,2.120794071,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
6/17/2015,1.978704864,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
6/18/2015,2.154619555,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
6/19/2015,1.194162207,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
6/20/2015,2.082497616,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
6/21/2015,2.117786694,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
6/22/2015,2.173376759,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
6/23/2015,2.056080779,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
6/24/2015,1.028219477,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
6/25/2015,1.953676223,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
6/26/2015,1.793303905,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
6/27/2015,1.876477705,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
6/28/2015,1.94280798,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
6/29/2015,2.077859558,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
6/30/2015,1.572453981,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
7/1/2015,0.712642585,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
7/2/2015,0.814230397,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
7/3/2015,0.534086138,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
7/4/2015,0.810498847,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
7/5/2015,0.796076798,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
7/6/2015,1.674981677,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
7/7/2015,0.298090954,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
7/8/2015,-0.043058738,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
7/9/2015,1.05969617,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
7/10/2015,2.027318729,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
7/11/2015,0.842254052,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
7/12/2015,2.73017549,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
7/13/2015,2.988582,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
7/14/2015,2.633034011,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
7/15/2015,2.159257662,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
7/16/2015,1.817511243,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
7/17/2015,1.756107186,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
7/18/2015,2.26751478,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
7/19/2015,2.519930823,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
7/20/2015,2.507387527,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
7/21/2015,1.247128495,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
7/22/2015,1.985836756,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
7/23/2015,2.288259842,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
7/24/2015,2.008420005,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
7/25/2015,1.48077634,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
7/26/2015,1.328297941,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
7/27/2015,2.264803959,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
7/28/2015,2.430395971,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
7/29/2015,2.397144708,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
7/30/2015,2.586663374,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
7/31/2015,2.742913963,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
8/1/2015,2.680406841,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
8/2/2015,2.811526524,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
8/3/2015,2.982482888,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
8/4/2015,2.87816197,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
8/5/2015,2.814537911,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
8/6/2015,2.974152087,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
8/7/2015,2.955508935,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
8/8/2015,2.837788285,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
8/9/2015,2.91741596,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
8/10/2015,3.032506707,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
8/11/2015,2.955111248,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
8/12/2015,2.752842189,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
8/13/2015,2.912057936,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
8/14/2015,2.873619745,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
8/15/2015,2.831550128,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
8/16/2015,2.824813573,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
8/17/2015,3.034797323,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
8/18/2015,2.157718242,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
8/19/2015,3.274642729,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
8/20/2015,2.504800364,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
8/21/2015,2.766615958,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
8/22/2015,2.813298255,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
8/23/2015,2.877282164,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
8/24/2015,2.091756121,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
8/25/2015,1.550138046,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
8/26/2015,3.061376638,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
8/27/2015,0.431731994,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
8/28/2015,2.486162863,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
8/29/2015,3.099054982,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
8/30/2015,3.29181758,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
8/31/2015,3.678337479,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
9/1/2015,3.887628033,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
9/2/2015,3.530377424,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
9/3/2015,3.494056858,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
9/4/2015,2.4602842,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
9/5/2015,2.475718311,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
9/6/2015,1.915638449,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
9/7/2015,1.49500911,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
9/8/2015,0.574664791,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
9/9/2015,1.620828723,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
9/10/2015,1.377738915,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
9/11/2015,1.054073085,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
9/12/2015,1.380643231,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
9/13/2015,2.669290155,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
9/14/2015,3.192882661,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
9/15/2015,3.636800315,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
9/16/2015,4.577189612,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
9/17/2015,4.315222145,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
9/18/2015,4.72445245,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
9/19/2015,4.679371985,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
9/20/2015,4.560508132,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
9/21/2015,4.388466683,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
9/22/2015,4.554122498,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
9/23/2015,4.499555501,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
9/24/2015,4.565341127,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
9/25/2015,3.760872529,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
9/26/2015,2.621470322,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
9/27/2015,4.257930282,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
9/28/2015,2.081859507,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
9/29/2015,2.94397073,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
9/30/2015,3.14145792,et0,mm/day,AWS - ESALQ,Penman-Monteith,Reference Grass,-22.703109,-47.623457,Reference Grass,Cana-Soca 3,http://www.leb.esalq.usp.br/posto/
