date,value,element,unit,sensor,method,treat,lat,lon,crop,season,source,M_ID,meas_ID,type,sub_type,units,year,doy,dap
03/22/2013,518.60442,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,81,158
03/23/2013,520.9183527,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,82,159
03/24/2013,523.7118822,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,83,160
03/25/2013,526.5135405,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,84,161
03/26/2013,528.19343,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,85,162
03/27/2013,529.5847484,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,86,163
03/28/2013,533.1423813,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,87,164
03/29/2013,537.7933324,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,88,165
03/30/2013,541.7343181,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,89,166
03/31/2013,545.398926,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,90,167
04/01/2013,549.3508037,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,91,168
04/02/2013,551.9167279,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,92,169
04/03/2013,553.6993771,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,93,170
04/04/2013,556.1973571,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,94,171
04/05/2013,558.2145901,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,95,172
04/06/2013,561.1757806,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,96,173
04/07/2013,565.1693492,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,97,174
04/08/2013,569.1659608,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,98,175
04/09/2013,573.4998903,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,99,176
04/10/2013,576.8664973,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,100,177
04/11/2013,579.7006706,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,101,178
04/12/2013,582.8315436,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,102,179
04/13/2013,584.7796822,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,103,180
04/14/2013,586.5449236,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,104,181
04/15/2013,589.6270241,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,105,182
04/16/2013,593.5789018,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,106,183
04/17/2013,597.6527109,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,107,184
04/18/2013,601.8403227,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,108,185
04/19/2013,605.9750975,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,109,186
04/20/2013,609.4189278,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,110,187
04/21/2013,612.2774874,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,111,188
04/22/2013,614.9287636,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,112,189
04/23/2013,617.3280483,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,113,190
04/24/2013,619.6988823,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,114,191
04/25/2013,622.0331369,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,115,192
04/26/2013,624.0015973,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,116,193
05/02/2013,638.9338034,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,122,199
05/03/2013,642.2191229,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,123,200
05/04/2013,645.65076,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,124,201
05/05/2013,648.9970452,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,125,202
05/06/2013,652.4368111,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,126,203
05/07/2013,656.0432165,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,127,204
05/08/2013,659.7024589,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,128,205
05/09/2013,663.4023451,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,129,206
05/10/2013,667.1591327,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,130,207
05/11/2013,670.8590188,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,131,208
05/12/2013,674.2987847,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,132,209
05/13/2013,677.2345675,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,133,210
05/14/2013,679.9061657,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,134,211
05/15/2013,682.5610839,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,135,212
05/16/2013,684.9558819,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,136,213
05/17/2013,687.2942008,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,137,214
05/26/2013,708.7414452,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,146,223
05/30/2013,717.6395105,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,150,227
05/31/2013,720.0022158,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,151,228
06/01/2013,722.9461274,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,152,229
06/03/2013,727.4276751,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,154,231
06/04/2013,729.379878,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,155,232
06/05/2013,731.986446,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,156,233
06/06/2013,734.8328124,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,157,234
06/07/2013,737.8376897,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,158,235
06/08/2013,740.2816825,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,159,236
06/09/2013,742.453362,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,160,237
06/10/2013,744.8120028,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,161,238
06/11/2013,746.9217088,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,162,239
06/12/2013,748.6615563,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,163,240
06/13/2013,750.2520293,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,164,241
06/14/2013,751.805923,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,165,242
06/15/2013,753.2785291,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,166,243
06/16/2013,755.112865,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,167,244
06/17/2013,757.7153686,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,168,245
06/18/2013,760.3747736,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,169,246
06/19/2013,762.5342599,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,170,247
06/20/2013,764.2426,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,171,248
06/21/2013,766.1582235,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,172,249
06/22/2013,768.2161002,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,173,250
06/23/2013,769.7984446,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,174,251
06/24/2013,771.3198232,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,175,252
06/27/2013,775.6850205,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,178,255
06/28/2013,777.2620177,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,179,256
06/29/2013,779.2995725,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,180,257
06/30/2013,780.8656593,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,181,258
07/01/2013,781.8342823,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithoutMulch,-22.698605,-47.642742,Sugarcane,Cana-Planta,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,1,et_acc,obs,NA,mm/day,2013,182,259
04/19/2014,515.976639,et_acc,mm/day,Diviner 2000,soil water balance,WithMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,3,et_acc,obs,NA,mm/day,2014,109,187
04/30/2014,553.7524712,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,3,et_acc,obs,NA,mm/day,2014,120,198
05/01/2014,556.5498018,et_acc,mm/day,Diviner 2000,soil water balance,WithMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,3,et_acc,obs,NA,mm/day,2014,121,199
05/02/2014,559.0171324,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,3,et_acc,obs,NA,mm/day,2014,122,200
05/03/2014,561.5916319,et_acc,mm/day,Diviner 2000,soil water balance,WithMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://drive.google.com/file/d/1xmLH4StBOeI9QSuXJfzu3LesCNFgpaFx/view?usp=sharing,3,et_acc,obs,NA,mm/day,2014,123,201
05/04/2014,564.5561313,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,3,et_acc,obs,NA,mm/day,2014,124,202
05/05/2014,567.8161313,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,3,et_acc,obs,NA,mm/day,2014,125,203
05/08/2014,577.7611313,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,3,et_acc,obs,NA,mm/day,2014,128,206
05/09/2014,580.8611313,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,3,et_acc,obs,NA,mm/day,2014,129,207
05/10/2014,583.9911011,et_acc,mm/day,HMP155 + NRLITE2 + HFP01SC,Bowen Ratio + Perez,WithMulch,-22.698605,-47.642742,Sugarcane,Cana-Soca 1,https://murilodsv@bitbucket.org/murilodsv/bowen_ratio.git,3,et_acc,obs,NA,mm/day,2014,130,208
